collective,num_nodes,num_gpus,size_bytes,count,data_type,redop,time_oop_us,algbw_oop,busbw_oop,errors_oop,time_ip_us,algbw_ip,busbw_ip,errors_ip,algo,proto,nchannels,requested_algo,requested_proto,requested_nchannels,substituted,measured_algo_raw,nchannels_source
all_reduce_perf,3,24,4096,1024,float,sum,515.22,0.01,0.02,0,511.06,0.01,0.02,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,8192,2048,float,sum,662.7,0.01,0.02,0,511.11,0.02,0.03,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,16384,4096,float,sum,513.74,0.03,0.06,0,511.77,0.03,0.06,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,32768,8192,float,sum,821.11,0.04,0.08,0,516.84,0.06,0.12,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,65536,16384,float,sum,526.47,0.12,0.24,0,525.35,0.12,0.24,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,131072,32768,float,sum,529.97,0.25,0.47,0,527.74,0.25,0.48,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,262144,65536,float,sum,534.42,0.49,0.94,0,533.73,0.49,0.94,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,524288,131072,float,sum,563.45,0.93,1.78,0,559.75,0.94,1.8,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,1048576,262144,float,sum,579.07,1.81,3.47,0,574.31,1.83,3.5,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,2097152,524288,float,sum,629.16,3.33,6.39,0,616.28,3.4,6.52,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,4194304,1048576,float,sum,867.22,4.84,9.27,0,855.62,4.9,9.4,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,8388608,2097152,float,sum,1282.12,6.54,12.54,0,1268.68,6.61,12.67,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,16777216,4194304,float,sum,2419.35,6.93,13.29,0,2408.88,6.96,13.35,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,33554432,8388608,float,sum,4489.34,7.47,14.33,0,4471.83,7.5,14.38,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,67108864,16777216,float,sum,8677.49,7.73,14.82,0,8656.42,7.75,14.86,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,134217728,33554432,float,sum,17057.4,7.87,15.08,0,17020.9,7.89,15.11,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,268435456,67108864,float,sum,33917.5,7.91,15.17,0,33866.5,7.93,15.19,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,536870912,134217728,float,sum,67514.1,7.95,15.24,0,67479.0,7.96,15.25,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,4096,1024,float,sum,134.85,0.03,0.06,0,131.11,0.03,0.06,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,8192,2048,float,sum,132.8,0.06,0.12,0,131.68,0.06,0.12,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,16384,4096,float,sum,133.59,0.12,0.24,0,136.95,0.12,0.23,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,32768,8192,float,sum,135.45,0.24,0.46,0,135.16,0.24,0.46,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,65536,16384,float,sum,152.07,0.43,0.83,0,150.91,0.43,0.83,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,131072,32768,float,sum,173.4,0.76,1.45,0,175.51,0.75,1.43,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,262144,65536,float,sum,263.8,0.99,1.9,0,261.82,1.0,1.92,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,524288,131072,float,sum,485.08,1.08,2.07,0,478.15,1.1,2.1,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,1048576,262144,float,sum,891.17,1.18,2.26,0,873.46,1.2,2.3,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,2097152,524288,float,sum,1738.21,1.21,2.31,0,1707.99,1.23,2.35,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,4194304,1048576,float,sum,3425.47,1.22,2.35,0,3353.56,1.25,2.4,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,8388608,2097152,float,sum,6811.17,1.23,2.36,0,6709.82,1.25,2.4,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,16777216,4194304,float,sum,13625.3,1.23,2.36,0,13506.0,1.24,2.38,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,33554432,8388608,float,sum,27205.2,1.23,2.36,0,27120.6,1.24,2.37,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,67108864,16777216,float,sum,54491.2,1.23,2.36,0,54258.0,1.24,2.37,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,134217728,33554432,float,sum,108901.0,1.23,2.36,0,108709.0,1.23,2.37,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,268435456,67108864,float,sum,217790.0,1.23,2.36,0,217184.0,1.24,2.37,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
all_reduce_perf,3,24,536870912,134217728,float,sum,435928.0,1.23,2.36,0,434799.0,1.23,2.37,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
