timestamp,collective,num_nodes,num_gpus,num_channels,algo,proto,avg_busbw,max_busbw,status,duration_sec,rccl_version
2026-08-18T18:55:05.701156,broadcast_perf,3,24,1,RING,SIMPLE,7.53581,13.9,success,9.189613342285156,
2026-08-18T18:55:14.907380,broadcast_perf,3,24,1,RING,LL,1.69002,2.19,success,29.944883823394775,
2026-08-18T18:55:44.869574,broadcast_perf,3,24,1,RING,LL128,5.97848,9.3,success,11.311427354812622,
2026-08-18T18:55:56.237478,broadcast_perf,3,24,2,RING,SIMPLE,10.8794,27.06,success,7.694357395172119,
2026-08-18T18:56:03.945230,broadcast_perf,3,24,2,RING,LL,2.82113,4.44,success,17.743263483047485,
2026-08-18T18:56:21.705505,broadcast_perf,3,24,2,RING,LL128,9.51108,18.7,success,8.54194164276123,
2026-08-18T18:56:30.265114,broadcast_perf,3,24,4,RING,SIMPLE,16.0408,49.68,success,6.9381022453308105,
2026-08-18T18:56:37.218805,broadcast_perf,3,24,4,RING,LL,4.82572,8.5,success,11.970947742462158,
2026-08-18T18:56:49.208614,broadcast_perf,3,24,4,RING,LL128,15.1682,35.2,success,7.437170505523682,
2026-08-18T18:56:56.664501,broadcast_perf,3,24,8,RING,SIMPLE,26.1062,90.98,success,6.6040544509887695,
2026-08-18T18:57:03.285733,broadcast_perf,3,24,8,RING,LL,8.49578,16.86,success,9.026244640350342,
2026-08-18T18:57:12.329757,broadcast_perf,3,24,8,RING,LL128,25.9065,69.09,success,6.626774787902832,
2026-08-18T18:57:18.973552,broadcast_perf,3,24,16,RING,SIMPLE,40.8238,155.71,success,7.545313596725464,
2026-08-18T18:57:26.537005,broadcast_perf,3,24,16,RING,LL,14.7322,32.96,success,8.626550197601318,
2026-08-18T18:57:35.179062,broadcast_perf,3,24,16,RING,LL128,40.6957,126.52,success,7.542593717575073,
2026-08-18T18:57:42.738546,broadcast_perf,3,24,24,RING,SIMPLE,52.6419,225.18,success,8.327278852462769,
2026-08-18T18:57:51.084210,broadcast_perf,3,24,24,RING,LL,16.0889,38.29,success,9.453375577926636,
2026-08-18T18:58:00.556216,broadcast_perf,3,24,24,RING,LL128,52.5122,178.82,success,8.417137861251831,
2026-08-18T18:58:08.990513,broadcast_perf,3,24,32,RING,SIMPLE,58.7164,262.23,success,9.50810694694519,
2026-08-18T18:58:18.514717,broadcast_perf,3,24,32,RING,LL,16.5395,37.81,success,10.629191637039185,
2026-08-18T18:58:29.163452,broadcast_perf,3,24,32,RING,LL128,61.1882,220.1,success,9.412953615188599,
2026-08-18T18:58:38.593696,broadcast_perf,3,24,40,RING,SIMPLE,62.1726,264.95,success,10.47057294845581,
2026-08-18T18:58:49.081934,broadcast_perf,3,24,40,RING,LL,17.2396,39.47,success,11.633870124816895,
2026-08-18T18:59:00.737021,broadcast_perf,3,24,40,RING,LL128,66.1425,254.63,success,10.453563213348389,
2026-08-18T18:59:11.209508,broadcast_perf,3,24,48,RING,SIMPLE,61.0608,259.08,success,11.272922992706299,
2026-08-18T18:59:22.499976,broadcast_perf,3,24,48,RING,LL,16.6456,40.75,success,12.452200651168823,
2026-08-18T18:59:34.967551,broadcast_perf,3,24,48,RING,LL128,68.2243,273.26,success,11.303876399993896,
