collective,num_nodes,num_gpus,size_bytes,count,data_type,redop,time_oop_us,algbw_oop,busbw_oop,errors_oop,time_ip_us,algbw_ip,busbw_ip,errors_ip,algo,proto,nchannels,requested_algo,requested_proto,requested_nchannels,substituted,measured_algo_raw,nchannels_source
broadcast_perf,2,16,4096,1024,float,none,29.6,0.14,0.14,0,35.42,0.12,0.12,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,8192,2048,float,none,41.91,0.2,0.2,0,21.45,0.38,0.38,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,16384,4096,float,none,30.11,0.54,0.54,0,25.68,0.64,0.64,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,32768,8192,float,none,41.68,0.79,0.79,0,34.63,0.95,0.95,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,65536,16384,float,none,59.66,1.1,1.1,0,68.8,0.95,0.95,0,RING,LL128,16,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,131072,32768,float,none,65.33,2.01,2.01,0,74.67,1.76,1.76,0,RING,LL128,32,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,262144,65536,float,none,67.82,3.87,3.87,0,70.79,3.7,3.7,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,524288,131072,float,none,79.24,6.62,6.62,0,65.72,7.98,7.98,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,1048576,262144,float,none,78.83,13.3,13.3,0,75.71,13.85,13.85,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,2097152,524288,float,none,92.85,22.59,22.59,0,96.3,21.78,21.78,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,4194304,1048576,float,none,108.35,38.71,38.71,0,108.07,38.81,38.81,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,8388608,2097152,float,none,137.04,61.21,61.21,0,143.69,58.38,58.38,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,16777216,4194304,float,none,168.08,99.82,99.82,0,165.47,101.39,101.39,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,33554432,8388608,float,none,222.92,150.52,150.52,0,223.65,150.03,150.03,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,67108864,16777216,float,none,366.39,183.16,183.16,0,355.58,188.73,188.73,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,134217728,33554432,float,none,582.12,230.57,230.57,0,597.36,224.69,224.69,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,268435456,67108864,float,none,1090.41,246.18,246.18,0,1076.87,249.27,249.27,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,536870912,134217728,float,none,1906.89,281.54,281.54,0,1896.46,283.09,283.09,0,RING,SIMPLE,48,,,,0,RING,A_flag_ceiling
