collective,num_nodes,num_gpus,size_bytes,count,data_type,redop,time_oop_us,algbw_oop,busbw_oop,errors_oop,time_ip_us,algbw_ip,busbw_ip,errors_ip,algo,proto,nchannels,requested_algo,requested_proto,requested_nchannels,substituted,measured_algo_raw,nchannels_source
broadcast_perf,3,24,4096,1024,float,none,33.44,0.12,0.12,0,30.57,0.13,0.13,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,8192,2048,float,none,28.11,0.29,0.29,0,31.11,0.26,0.26,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,16384,4096,float,none,32.98,0.5,0.5,0,34.3,0.48,0.48,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,32768,8192,float,none,37.64,0.87,0.87,0,37.74,0.87,0.87,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,65536,16384,float,none,108.6,0.6,0.6,0,118.62,0.55,0.55,0,RING,LL128,16,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,131072,32768,float,none,115.46,1.14,1.14,0,146.9,0.89,0.89,0,RING,LL128,32,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,262144,65536,float,none,123.89,2.12,2.12,0,116.6,2.25,2.25,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,524288,131072,float,none,117.45,4.46,4.46,0,110.56,4.74,4.74,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,1048576,262144,float,none,122.36,8.57,8.57,0,124.82,8.4,8.4,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,2097152,524288,float,none,161.44,12.99,12.99,0,149.15,14.06,14.06,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,4194304,1048576,float,none,159.81,26.25,26.25,0,164.37,25.52,25.52,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,8388608,2097152,float,none,198.31,42.3,42.3,0,193.23,43.41,43.41,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,16777216,4194304,float,none,228.64,73.38,73.38,0,224.95,74.58,74.58,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,33554432,8388608,float,none,284.93,117.76,117.76,0,287.77,116.6,116.6,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,67108864,16777216,float,none,414.89,161.75,161.75,0,393.43,170.58,170.58,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,134217728,33554432,float,none,634.42,211.56,211.56,0,623.76,215.18,215.18,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,268435456,67108864,float,none,1177.02,228.06,228.06,0,1196.02,224.44,224.44,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,536870912,134217728,float,none,2116.07,253.71,253.71,0,2103.27,255.26,255.26,0,RING,SIMPLE,48,,,,0,RING,A_flag_ceiling
