collective,num_nodes,num_gpus,size_bytes,count,data_type,redop,time_oop_us,algbw_oop,busbw_oop,errors_oop,time_ip_us,algbw_ip,busbw_ip,errors_ip,algo,proto,nchannels,requested_algo,requested_proto,requested_nchannels,substituted,measured_algo_raw,nchannels_source
broadcast_perf,3,24,4096,1024,float,none,36.25,0.11,0.11,0,35.25,0.12,0.12,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,3,24,8192,2048,float,none,38.16,0.21,0.21,0,30.48,0.27,0.27,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,3,24,16384,4096,float,none,33.8,0.48,0.48,0,37.36,0.44,0.44,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,3,24,32768,8192,float,none,40.04,0.82,0.82,0,38.81,0.84,0.84,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,3,24,65536,16384,float,none,42.66,1.54,1.54,0,43.84,1.49,1.49,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,3,24,131072,32768,float,none,53.48,2.45,2.45,0,50.87,2.58,2.58,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,3,24,262144,65536,float,none,75.98,3.45,3.45,0,73.15,3.58,3.58,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,3,24,524288,131072,float,none,89.15,5.88,5.88,0,88.63,5.92,5.92,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,3,24,1048576,262144,float,none,156.45,6.7,6.7,0,148.28,7.07,7.07,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,3,24,2097152,524288,float,none,218.78,9.59,9.59,0,218.51,9.6,9.6,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,3,24,4194304,1048576,float,none,390.16,10.75,10.75,0,391.4,10.72,10.72,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
