collective,num_nodes,num_gpus,size_bytes,count,data_type,redop,time_oop_us,algbw_oop,busbw_oop,errors_oop,time_ip_us,algbw_ip,busbw_ip,errors_ip,algo,proto,nchannels,requested_algo,requested_proto,requested_nchannels,substituted,measured_algo_raw,nchannels_source
reduce_perf,3,24,4096,1024,float,sum,34.24,0.12,0.12,0,34.03,0.12,0.12,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,8192,2048,float,sum,34.23,0.24,0.24,0,33.62,0.24,0.24,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,16384,4096,float,sum,42.68,0.38,0.38,0,36.52,0.45,0.45,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,32768,8192,float,sum,43.94,0.75,0.75,0,35.68,0.92,0.92,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,65536,16384,float,sum,41.83,1.57,1.57,0,43.25,1.52,1.52,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,131072,32768,float,sum,52.69,2.49,2.49,0,71.74,1.83,1.83,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,262144,65536,float,sum,73.19,3.58,3.58,0,73.64,3.56,3.56,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,524288,131072,float,sum,85.8,6.11,6.11,0,87.01,6.03,6.03,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,1048576,262144,float,sum,140.01,7.49,7.49,0,138.17,7.59,7.59,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,2097152,524288,float,sum,209.55,10.01,10.01,0,210.24,9.98,9.98,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,4194304,1048576,float,sum,379.36,11.06,11.06,0,400.06,10.48,10.48,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,8388608,2097152,float,sum,677.85,12.38,12.38,0,630.8,13.3,13.3,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,16777216,4194304,float,sum,1274.88,13.16,13.16,0,1256.07,13.36,13.36,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,33554432,8388608,float,sum,2424.27,13.84,13.84,0,2358.53,14.23,14.23,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,67108864,16777216,float,sum,4873.88,13.77,13.77,0,4790.88,14.01,14.01,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,134217728,33554432,float,sum,9761.7,13.75,13.75,0,9612.0,13.96,13.96,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,268435456,67108864,float,sum,19262.1,13.94,13.94,0,19409.0,13.83,13.83,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,536870912,134217728,float,sum,38612.0,13.9,13.9,0,38774.2,13.85,13.85,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
reduce_perf,3,24,4096,1024,float,sum,32.8,0.12,0.12,0,30.31,0.14,0.14,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,8192,2048,float,sum,32.78,0.25,0.25,0,32.98,0.25,0.25,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,16384,4096,float,sum,36.15,0.45,0.45,0,32.47,0.5,0.5,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,32768,8192,float,sum,42.43,0.77,0.77,0,48.12,0.68,0.68,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,65536,16384,float,sum,50.71,1.29,1.29,0,54.17,1.21,1.21,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,131072,32768,float,sum,80.05,1.64,1.64,0,80.17,1.63,1.63,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,262144,65536,float,sum,134.9,1.94,1.94,0,134.97,1.94,1.94,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,524288,131072,float,sum,264.15,1.98,1.98,0,261.17,2.01,2.01,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,1048576,262144,float,sum,515.85,2.03,2.03,0,503.3,2.08,2.08,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,2097152,524288,float,sum,1021.94,2.05,2.05,0,1002.85,2.09,2.09,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,4194304,1048576,float,sum,1993.05,2.1,2.1,0,1991.04,2.11,2.11,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,8388608,2097152,float,sum,3956.41,2.12,2.12,0,3962.63,2.12,2.12,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,16777216,4194304,float,sum,7905.73,2.12,2.12,0,7853.01,2.14,2.14,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,33554432,8388608,float,sum,15762.1,2.13,2.13,0,15788.2,2.13,2.13,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,67108864,16777216,float,sum,31577.3,2.13,2.13,0,31602.8,2.12,2.12,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,134217728,33554432,float,sum,62874.3,2.13,2.13,0,63601.5,2.11,2.11,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,268435456,67108864,float,sum,126198.0,2.13,2.13,0,125863.0,2.13,2.13,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,536870912,134217728,float,sum,251092.0,2.14,2.14,0,251233.0,2.14,2.14,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
reduce_perf,3,24,4096,1024,float,sum,38.73,0.11,0.11,0,39.25,0.1,0.1,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,8192,2048,float,sum,33.6,0.24,0.24,0,37.8,0.22,0.22,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,16384,4096,float,sum,44.45,0.37,0.37,0,39.48,0.42,0.42,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,32768,8192,float,sum,40.88,0.8,0.8,0,40.84,0.8,0.8,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,65536,16384,float,sum,42.75,1.53,1.53,0,43.71,1.5,1.5,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,131072,32768,float,sum,59.4,2.21,2.21,0,50.55,2.59,2.59,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,262144,65536,float,sum,64.7,4.05,4.05,0,74.61,3.51,3.51,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,524288,131072,float,sum,106.98,4.9,4.9,0,105.02,4.99,4.99,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,1048576,262144,float,sum,167.42,6.26,6.26,0,165.62,6.33,6.33,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,2097152,524288,float,sum,319.99,6.55,6.55,0,309.81,6.77,6.77,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,4194304,1048576,float,sum,527.49,7.95,7.95,0,564.74,7.43,7.43,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,8388608,2097152,float,sum,1030.38,8.14,8.14,0,1057.05,7.94,7.94,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,16777216,4194304,float,sum,2066.5,8.12,8.12,0,2026.59,8.28,8.28,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,33554432,8388608,float,sum,3856.87,8.7,8.7,0,3831.19,8.76,8.76,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,67108864,16777216,float,sum,7684.41,8.73,8.73,0,7609.98,8.82,8.82,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,134217728,33554432,float,sum,15354.6,8.74,8.74,0,15328.5,8.76,8.76,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,268435456,67108864,float,sum,30521.3,8.8,8.8,0,30508.6,8.8,8.8,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,536870912,134217728,float,sum,60892.3,8.82,8.82,0,61029.8,8.8,8.8,0,RING,LL128,1,RING,LL128,1,0,RING,A_flag_ceiling
reduce_perf,3,24,4096,1024,float,sum,33.89,0.12,0.12,0,35.59,0.12,0.12,0,RING,SIMPLE,2,RING,SIMPLE,2,0,RING,A_flag_ceiling
reduce_perf,3,24,8192,2048,float,sum,34.74,0.24,0.24,0,34.94,0.23,0.23,0,RING,SIMPLE,2,RING,SIMPLE,2,0,RING,A_flag_ceiling
