collective,num_nodes,num_gpus,size_bytes,count,data_type,redop,time_oop_us,algbw_oop,busbw_oop,errors_oop,time_ip_us,algbw_ip,busbw_ip,errors_ip,algo,proto,nchannels,requested_algo,requested_proto,requested_nchannels,substituted,measured_algo_raw,nchannels_source
broadcast_perf,2,16,4096,1024,float,none,16.93,0.24,0.24,0,18.87,0.22,0.22,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,8192,2048,float,none,20.8,0.39,0.39,0,17.36,0.47,0.47,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,16384,4096,float,none,26.64,0.61,0.61,0,19.11,0.86,0.86,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,32768,8192,float,none,28.56,1.15,1.15,0,30.21,1.08,1.08,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,65536,16384,float,none,47.48,1.38,1.38,0,47.64,1.38,1.38,0,RING,LL128,16,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,131072,32768,float,none,49.51,2.65,2.65,0,49.6,2.64,2.64,0,RING,LL128,32,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,262144,65536,float,none,50.24,5.22,5.22,0,50.81,5.16,5.16,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,524288,131072,float,none,52.96,9.9,9.9,0,53.5,9.8,9.8,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,1048576,262144,float,none,61.53,17.04,17.04,0,61.52,17.04,17.04,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,2097152,524288,float,none,77.4,27.1,27.1,0,72.42,28.96,28.96,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,4194304,1048576,float,none,95.67,43.84,43.84,0,95.87,43.75,43.75,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,8388608,2097152,float,none,112.03,74.88,74.88,0,111.97,74.92,74.92,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,16777216,4194304,float,none,153.93,108.99,108.99,0,146.48,114.53,114.53,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,33554432,8388608,float,none,201.39,166.61,166.61,0,199.48,168.21,168.21,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,67108864,16777216,float,none,311.55,215.41,215.41,0,305.99,219.32,219.32,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,134217728,33554432,float,none,518.87,258.67,258.67,0,521.13,257.55,257.55,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,268435456,67108864,float,none,941.13,285.23,285.23,0,939.89,285.6,285.6,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,536870912,134217728,float,none,1809.0,296.78,296.78,0,1811.69,296.34,296.34,0,RING,SIMPLE,48,,,,0,RING,A_flag_ceiling
