collective,num_nodes,num_gpus,size_bytes,count,data_type,redop,time_oop_us,algbw_oop,busbw_oop,errors_oop,time_ip_us,algbw_ip,busbw_ip,errors_ip,algo,proto,nchannels,requested_algo,requested_proto,requested_nchannels,substituted,measured_algo_raw,nchannels_source
broadcast_perf,1,8,4096,1024,float,none,16.1,0.25,0.25,0,15.34,0.27,0.27,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,8192,2048,float,none,14.05,0.58,0.58,0,11.88,0.69,0.69,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,16384,4096,float,none,16.0,1.02,1.02,0,13.65,1.2,1.2,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,32768,8192,float,none,14.04,2.33,2.33,0,16.74,1.96,1.96,0,RING,LL,2,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,65536,16384,float,none,17.55,3.74,3.74,0,16.8,3.9,3.9,0,RING,LL,4,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,131072,32768,float,none,22.65,5.79,5.79,0,19.72,6.65,6.65,0,RING,LL,8,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,262144,65536,float,none,20.95,12.52,12.52,0,19.91,13.17,13.17,0,RING,LL,16,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,524288,131072,float,none,50.76,10.33,10.33,0,51.45,10.19,10.19,0,RING,SIMPLE,16,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,1048576,262144,float,none,54.56,19.22,19.22,0,54.12,19.37,19.37,0,RING,SIMPLE,32,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,2097152,524288,float,none,54.99,38.14,38.14,0,55.58,37.73,37.73,0,RING,SIMPLE,64,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,4194304,1048576,float,none,63.65,65.89,65.89,0,63.47,66.09,66.09,0,RING,SIMPLE,112,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,8388608,2097152,float,none,78.08,107.44,107.44,0,77.8,107.82,107.82,0,RING,SIMPLE,112,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,16777216,4194304,float,none,102.26,164.07,164.07,0,101.91,164.63,164.63,0,RING,SIMPLE,112,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,33554432,8388608,float,none,150.12,223.52,223.52,0,149.92,223.82,223.82,0,RING,SIMPLE,112,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,67108864,16777216,float,none,267.16,251.19,251.19,0,267.33,251.04,251.04,0,RING,SIMPLE,112,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,134217728,33554432,float,none,442.89,303.05,303.05,0,441.76,303.83,303.83,0,RING,SIMPLE,112,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,268435456,67108864,float,none,845.62,317.44,317.44,0,846.59,317.08,317.08,0,RING,SIMPLE,112,,,,0,RING,A_flag_ceiling
broadcast_perf,1,8,536870912,134217728,float,none,1521.56,352.84,352.84,0,1520.74,353.03,353.03,0,RING,SIMPLE,112,,,,0,RING,A_flag_ceiling
