collective,num_nodes,num_gpus,size_bytes,count,data_type,redop,time_oop_us,algbw_oop,busbw_oop,errors_oop,time_ip_us,algbw_ip,busbw_ip,errors_ip,algo,proto,nchannels,requested_algo,requested_proto,requested_nchannels,substituted,measured_algo_raw,nchannels_source
broadcast_perf,2,16,4096,1024,float,none,25.61,0.16,0.16,0,17.78,0.23,0.23,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,8192,2048,float,none,17.32,0.47,0.47,0,20.9,0.39,0.39,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,16384,4096,float,none,24.3,0.67,0.67,0,25.1,0.65,0.65,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,32768,8192,float,none,23.84,1.37,1.37,0,25.06,1.31,1.31,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,65536,16384,float,none,29.63,2.21,2.21,0,26.13,2.51,2.51,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,131072,32768,float,none,34.58,3.79,3.79,0,39.38,3.33,3.33,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,262144,65536,float,none,54.45,4.81,4.81,0,53.26,4.92,4.92,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,524288,131072,float,none,70.83,7.4,7.4,0,72.94,7.19,7.19,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,1048576,262144,float,none,122.99,8.53,8.53,0,123.87,8.47,8.47,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,2097152,524288,float,none,187.92,11.16,11.16,0,188.55,11.12,11.12,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,4194304,1048576,float,none,345.88,12.13,12.13,0,345.33,12.15,12.15,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,8388608,2097152,float,none,558.25,15.03,15.03,0,560.0,14.98,14.98,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,16777216,4194304,float,none,1085.43,15.46,15.46,0,1090.41,15.39,15.39,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,33554432,8388608,float,none,2063.64,16.26,16.26,0,2069.0,16.22,16.22,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,67108864,16777216,float,none,4109.81,16.33,16.33,0,4121.74,16.28,16.28,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,134217728,33554432,float,none,8177.24,16.41,16.41,0,8221.82,16.32,16.32,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,268435456,67108864,float,none,16352.1,16.42,16.42,0,16422.9,16.35,16.35,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,536870912,134217728,float,none,32736.9,16.4,16.4,0,32817.2,16.36,16.36,0,RING,SIMPLE,1,RING,SIMPLE,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,4096,1024,float,none,21.89,0.19,0.19,0,19.44,0.21,0.21,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,8192,2048,float,none,20.86,0.39,0.39,0,22.41,0.37,0.37,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,16384,4096,float,none,23.72,0.69,0.69,0,23.4,0.7,0.7,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,32768,8192,float,none,27.27,1.2,1.2,0,30.46,1.08,1.08,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,65536,16384,float,none,41.26,1.59,1.59,0,41.45,1.58,1.58,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,131072,32768,float,none,65.71,1.99,1.99,0,61.34,2.14,2.14,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,262144,65536,float,none,111.03,2.36,2.36,0,110.72,2.37,2.37,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
broadcast_perf,2,16,524288,131072,float,none,217.94,2.41,2.41,0,219.49,2.39,2.39,0,RING,LL,1,RING,LL,1,0,RING,A_flag_ceiling
