collective,num_nodes,num_gpus,size_bytes,count,data_type,redop,time_oop_us,algbw_oop,busbw_oop,errors_oop,time_ip_us,algbw_ip,busbw_ip,errors_ip,algo,proto,nchannels,requested_algo,requested_proto,requested_nchannels,substituted,measured_algo_raw,nchannels_source
broadcast_perf,2,16,4096,1024,float,none,34.88,0.12,0.12,0,33.75,0.12,0.12,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,8192,2048,float,none,19.08,0.43,0.43,0,22.0,0.37,0.37,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,16384,4096,float,none,23.44,0.7,0.7,0,18.82,0.87,0.87,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,32768,8192,float,none,28.61,1.15,1.15,0,30.28,1.08,1.08,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,65536,16384,float,none,47.4,1.38,1.38,0,47.03,1.39,1.39,0,RING,LL128,16,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,131072,32768,float,none,50.15,2.61,2.61,0,49.39,2.65,2.65,0,RING,LL128,32,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,262144,65536,float,none,50.19,5.22,5.22,0,51.11,5.13,5.13,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,524288,131072,float,none,53.42,9.81,9.81,0,54.61,9.6,9.6,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,1048576,262144,float,none,61.75,16.98,16.98,0,62.07,16.89,16.89,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,2097152,524288,float,none,71.7,29.25,29.25,0,72.43,28.95,28.95,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,4194304,1048576,float,none,95.57,43.89,43.89,0,95.67,43.84,43.84,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,8388608,2097152,float,none,116.27,72.15,72.15,0,111.93,74.95,74.95,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,16777216,4194304,float,none,147.08,114.07,114.07,0,146.86,114.24,114.24,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,33554432,8388608,float,none,201.73,166.33,166.33,0,200.11,167.68,167.68,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,67108864,16777216,float,none,307.45,218.28,218.28,0,306.22,219.15,219.15,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,134217728,33554432,float,none,515.49,260.37,260.37,0,516.04,260.09,260.09,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,268435456,67108864,float,none,935.76,286.86,286.86,0,937.49,286.33,286.33,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,2,16,536870912,134217728,float,none,1806.99,297.11,297.11,0,1853.8,289.61,289.61,0,RING,SIMPLE,48,,,,0,RING,A_flag_ceiling
