collective,num_nodes,num_gpus,size_bytes,count,data_type,redop,time_oop_us,algbw_oop,busbw_oop,errors_oop,time_ip_us,algbw_ip,busbw_ip,errors_ip,algo,proto,nchannels,requested_algo,requested_proto,requested_nchannels,substituted,measured_algo_raw,nchannels_source
broadcast_perf,3,24,4096,1024,float,none,45.81,0.09,0.09,0,43.91,0.09,0.09,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,8192,2048,float,none,46.24,0.18,0.18,0,44.63,0.18,0.18,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,16384,4096,float,none,50.1,0.33,0.33,0,31.65,0.52,0.52,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,32768,8192,float,none,38.94,0.84,0.84,0,37.4,0.88,0.88,0,RING,LL,1,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,65536,16384,float,none,89.94,0.73,0.73,0,89.91,0.73,0.73,0,RING,LL128,16,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,131072,32768,float,none,90.61,1.45,1.45,0,92.19,1.42,1.42,0,RING,LL128,32,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,262144,65536,float,none,92.31,2.84,2.84,0,90.75,2.89,2.89,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,524288,131072,float,none,93.7,5.6,5.6,0,99.92,5.25,5.25,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,1048576,262144,float,none,111.14,9.43,9.43,0,123.66,8.48,8.48,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,2097152,524288,float,none,119.08,17.61,17.61,0,118.65,17.68,17.68,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,4194304,1048576,float,none,150.82,27.81,27.81,0,152.1,27.58,27.58,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,8388608,2097152,float,none,179.93,46.62,46.62,0,177.92,47.15,47.15,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,16777216,4194304,float,none,212.85,78.82,78.82,0,222.1,75.54,75.54,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,33554432,8388608,float,none,277.54,120.9,120.9,0,274.51,122.23,122.23,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,67108864,16777216,float,none,392.68,170.9,170.9,0,390.74,171.75,171.75,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,134217728,33554432,float,none,620.35,216.36,216.36,0,603.37,222.45,222.45,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,268435456,67108864,float,none,1062.3,252.69,252.69,0,1062.81,252.57,252.57,0,RING,LL128,48,,,,0,RING,A_flag_ceiling
broadcast_perf,3,24,536870912,134217728,float,none,2091.64,256.67,256.67,0,2077.45,258.43,258.43,0,RING,SIMPLE,48,,,,0,RING,A_flag_ceiling
