timestamp,collective,num_nodes,num_gpus,num_channels,algo,proto,avg_busbw,max_busbw,status,duration_sec,rccl_version
2026-08-18T18:26:45.043880,broadcast_perf,2,16,1,RING,SIMPLE,9.03089,16.41,success,8.257957220077515,
2026-08-18T18:26:53.319264,broadcast_perf,2,16,1,RING,LL,1.96797,2.45,success,26.62887406349182,
2026-08-18T18:27:19.962870,broadcast_perf,2,16,1,RING,LL128,7.66561,11.58,success,9.719245433807373,
2026-08-18T18:27:29.700429,broadcast_perf,2,16,2,RING,SIMPLE,13.2808,30.33,success,7.1582560539245605,
2026-08-18T18:27:36.877724,broadcast_perf,2,16,2,RING,LL,3.403,4.88,success,16.104272842407227,
2026-08-18T18:27:52.996896,broadcast_perf,2,16,2,RING,LL128,11.9299,21.61,success,7.646454572677612,
2026-08-18T18:28:00.661084,broadcast_perf,2,16,4,RING,SIMPLE,19.4061,55.19,success,6.369202375411987,
2026-08-18T18:28:07.048877,broadcast_perf,2,16,4,RING,LL,5.73151,9.51,success,10.621305465698242,
2026-08-18T18:28:17.683546,broadcast_perf,2,16,4,RING,LL128,18.9732,41.56,success,6.649068832397461,
2026-08-18T18:28:24.349628,broadcast_perf,2,16,8,RING,SIMPLE,32.0165,102.74,success,6.074060916900635,
2026-08-18T18:28:30.440869,broadcast_perf,2,16,8,RING,LL,10.2429,18.68,success,8.251364707946777,
2026-08-18T18:28:38.711770,broadcast_perf,2,16,8,RING,LL128,32.4162,81.01,success,6.197942733764648,
2026-08-18T18:28:44.927517,broadcast_perf,2,16,16,RING,SIMPLE,51.5458,194.19,success,6.858221054077148,
2026-08-18T18:28:51.800656,broadcast_perf,2,16,16,RING,LL,16.9972,35.01,success,7.792703628540039,
2026-08-18T18:28:59.611376,broadcast_perf,2,16,16,RING,LL128,53.2507,153.67,success,6.544795513153076,
2026-08-18T18:29:06.174109,broadcast_perf,2,16,24,RING,SIMPLE,66.9545,268.88,success,7.2707507610321045,
2026-08-18T18:29:13.461808,broadcast_perf,2,16,24,RING,LL,18.5375,39.57,success,8.451228618621826,
2026-08-18T18:29:21.930913,broadcast_perf,2,16,24,RING,LL128,67.7044,215.12,success,7.37601113319397,
2026-08-18T18:29:29.322839,broadcast_perf,2,16,32,RING,SIMPLE,74.8781,304.38,success,8.08227252960205,
2026-08-18T18:29:37.423472,broadcast_perf,2,16,32,RING,LL,19.9545,40.18,success,8.986412763595581,
2026-08-18T18:29:46.427213,broadcast_perf,2,16,32,RING,LL128,78.0096,264.48,success,8.020557403564453,
2026-08-18T18:29:54.464618,broadcast_perf,2,16,40,RING,SIMPLE,78.1278,301.47,success,8.832525968551636,
2026-08-18T18:30:03.314941,broadcast_perf,2,16,40,RING,LL,20.1582,41.2,success,9.902584552764893,
2026-08-18T18:30:13.236760,broadcast_perf,2,16,40,RING,LL128,84.4994,296.46,success,9.283843755722046,
2026-08-18T18:30:22.537532,broadcast_perf,2,16,48,RING,SIMPLE,77.2932,296.8,success,9.753515481948853,
2026-08-18T18:30:32.308785,broadcast_perf,2,16,48,RING,LL,19.828,42.48,success,10.637671709060669,
2026-08-18T18:30:42.965059,broadcast_perf,2,16,48,RING,LL128,85.3732,304.01,success,10.110286951065063,
