collective,num_nodes,num_gpus,size_bytes,algo,proto,nchannels,requested_algo,requested_proto,substituted,busbw_ip,time_ip_us,busbw_oop,time_oop_us,n_repeats,spread_pct,count,data_type,redop,algbw_ip,algbw_oop,errors_ip,errors_oop
all_reduce_perf,1,8,8192,RING,LL,1,RING,LL,0,0.61,23.36,0.59,24.22,3,0.0,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,LL,2,RING,LL,0,0.61,23.62,0.59,24.12,3,0.0,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,LL,4,RING,LL,0,0.59,24.4,0.57,25.3,3,3.3898305084745797,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,LL,8,RING,LL,0,0.59,24.17,0.57,25.19,3,0.0,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,LL,16,RING,LL,0,0.59,24.29,0.57,25.23,3,0.0,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,LL,24,RING,LL,0,0.59,24.1,0.57,25.25,3,1.6949152542372898,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,LL,32,RING,LL,0,0.59,24.1,0.57,25.15,3,3.3898305084745797,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,LL,40,RING,LL,0,0.59,24.25,0.57,25.21,3,1.6949152542372898,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,LL,48,RING,LL,0,0.59,24.25,0.57,25.2,3,1.6949152542372898,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,LL,56,RING,LL,0,0.59,24.19,0.57,25.26,3,0.0,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,SIMPLE,1,RING,SIMPLE,0,0.36,40.14,0.35,40.91,3,0.0,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,SIMPLE,2,RING,SIMPLE,0,0.36,40.01,0.35,40.9,3,0.0,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,SIMPLE,4,RING,SIMPLE,0,0.36,39.75,0.35,40.6,3,5.555555555555561,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,SIMPLE,8,RING,SIMPLE,0,0.36,39.98,0.35,40.82,3,2.7777777777777803,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,SIMPLE,16,RING,SIMPLE,0,0.36,40.15,0.35,40.68,3,0.0,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,SIMPLE,24,RING,SIMPLE,0,0.36,40.29,0.35,40.91,3,0.0,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,SIMPLE,32,RING,SIMPLE,0,0.36,39.35,0.35,40.46,3,2.7777777777777803,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,SIMPLE,40,RING,SIMPLE,0,0.36,39.8,0.35,40.61,3,2.7777777777777803,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,SIMPLE,48,RING,SIMPLE,0,0.36,39.84,0.35,40.98,3,0.0,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,RING,SIMPLE,56,RING,SIMPLE,0,0.36,39.96,0.35,40.62,3,2.7777777777777803,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,TREE,LL,1,TREE,LL,0,0.56,25.59,0.55,25.94,3,1.7857142857142672,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,TREE,LL,1,,,0,0.54,26.49,0.54,26.52,3,3.703703703703707,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,TREE,LL,2,TREE,LL,0,0.65,22.21,0.63,22.62,3,1.5384615384615397,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,TREE,LL,4,TREE,LL,0,0.71,20.31,0.68,20.94,3,1.4084507042253533,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,TREE,LL,8,TREE,LL,0,0.71,20.17,0.68,21.15,3,4.2253521126760605,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,TREE,LL,16,TREE,LL,0,0.71,20.31,0.69,20.69,3,2.8169014084507067,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,TREE,LL,24,TREE,LL,0,0.71,20.21,0.68,21.13,3,1.4084507042253533,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,TREE,LL,32,TREE,LL,0,0.71,20.26,0.69,20.64,3,4.2253521126760605,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,TREE,LL,40,TREE,LL,0,0.7,20.35,0.69,20.75,3,2.85714285714286,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,TREE,LL,48,TREE,LL,0,0.71,20.26,0.69,20.87,3,4.2253521126760605,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,8192,TREE,LL,56,TREE,LL,0,0.7,20.38,0.68,20.95,3,1.42857142857143,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,LL,1,RING,LL,0,1.18,24.24,1.05,27.38,3,0.8474576271186449,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,LL,2,RING,LL,0,1.16,24.73,1.06,27.13,3,3.448275862068969,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,LL,4,RING,LL,0,1.16,24.65,1.04,27.59,3,6.034482758620696,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,LL,8,RING,LL,0,1.17,24.55,1.05,27.34,3,0.8547008547008554,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,LL,16,RING,LL,0,1.16,24.8,1.02,28.07,3,3.448275862068969,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,LL,24,RING,LL,0,1.16,24.8,1.03,27.95,3,2.5862068965517264,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,LL,32,RING,LL,0,1.16,24.7,1.03,27.89,3,2.5862068965517264,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,LL,40,RING,LL,0,1.16,24.73,1.05,27.21,3,1.7241379310344844,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,LL,48,RING,LL,0,1.17,24.48,1.04,27.67,3,5.128205128205114,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,LL,56,RING,LL,0,1.15,24.89,1.1,26.11,3,4.347826086956506,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,SIMPLE,1,RING,SIMPLE,0,0.73,39.08,0.69,41.46,3,1.3698630136986314,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,SIMPLE,2,RING,SIMPLE,0,0.69,41.3,0.65,44.23,3,0.0,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,SIMPLE,4,RING,SIMPLE,0,0.69,41.28,0.66,43.76,3,1.449275362318842,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,SIMPLE,8,RING,SIMPLE,0,0.69,41.51,0.66,43.72,3,0.0,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,SIMPLE,16,RING,SIMPLE,0,0.69,41.74,0.66,43.75,3,1.449275362318826,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,SIMPLE,24,RING,SIMPLE,0,0.69,41.33,0.65,43.97,3,1.449275362318842,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,SIMPLE,32,RING,SIMPLE,0,0.69,41.67,0.66,43.34,3,0.0,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,SIMPLE,40,RING,SIMPLE,0,0.69,41.52,0.66,43.77,3,1.449275362318826,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,SIMPLE,48,RING,SIMPLE,0,0.69,41.45,0.66,43.69,3,1.449275362318842,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,RING,SIMPLE,56,RING,SIMPLE,0,0.69,41.52,0.65,44.14,3,1.449275362318842,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,TREE,LL,1,TREE,LL,0,0.88,32.59,0.83,34.7,3,1.1363636363636374,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,TREE,LL,1,,,0,0.87,33.14,0.82,35.18,3,2.2988505747126458,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,TREE,LL,2,TREE,LL,0,1.1,26.18,1.02,28.2,3,0.9090909090909097,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,TREE,LL,4,TREE,LL,0,1.22,23.46,1.11,25.91,3,1.6393442622950833,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,TREE,LL,8,TREE,LL,0,1.32,21.8,1.28,22.43,3,1.5151515151515165,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,TREE,LL,16,TREE,LL,0,1.34,21.33,1.19,24.02,3,5.970149253731348,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,TREE,LL,24,TREE,LL,0,1.34,21.41,1.19,24.04,3,6.71641791044775,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,TREE,LL,32,TREE,LL,0,1.31,21.81,1.18,24.21,3,3.0534351145038197,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,TREE,LL,40,TREE,LL,0,1.37,20.95,1.21,23.72,3,8.029197080291961,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,TREE,LL,48,TREE,LL,0,1.33,21.52,1.2,23.94,3,6.015037593984967,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,16384,TREE,LL,56,TREE,LL,0,1.3,22.08,1.21,23.66,3,5.3846153846153895,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,LL,1,RING,LL,0,1.79,32.03,1.74,32.97,3,0.0,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,LL,2,RING,LL,0,2.35,24.37,2.24,25.58,3,1.7021276595744694,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,LL,4,RING,LL,0,2.35,24.39,2.24,25.61,3,1.2765957446808616,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,LL,8,RING,LL,0,2.35,24.43,2.21,25.96,3,0.8510638297872347,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,LL,16,RING,LL,0,2.34,24.49,2.28,25.15,3,0.42735042735043727,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,LL,24,RING,LL,0,2.34,24.45,2.27,25.22,3,0.8547008547008554,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,LL,32,RING,LL,0,2.35,24.35,2.27,25.27,3,0.8510638297872347,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,LL,40,RING,LL,0,2.34,24.48,2.28,25.11,3,1.2820512820512928,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,LL,48,RING,LL,0,2.36,24.34,2.29,25.07,3,0.8474576271186449,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,LL,56,RING,LL,0,2.35,24.4,2.27,25.24,3,0.8510638297872347,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,SIMPLE,1,RING,SIMPLE,0,1.46,39.39,1.42,40.31,3,1.3698630136986314,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,SIMPLE,2,RING,SIMPLE,0,1.43,40.03,1.38,41.55,3,1.3986013986014,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,SIMPLE,4,RING,SIMPLE,0,1.32,43.34,1.28,44.63,3,0.7575757575757582,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,SIMPLE,8,RING,SIMPLE,0,1.34,42.89,1.29,44.38,3,1.492537313432837,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,SIMPLE,16,RING,SIMPLE,0,1.33,43.23,1.27,44.99,3,0.7518796992481209,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,SIMPLE,24,RING,SIMPLE,0,1.33,43.08,1.28,44.95,3,0.7518796992481209,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,SIMPLE,32,RING,SIMPLE,0,1.32,43.48,1.27,45.13,3,0.7575757575757582,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,SIMPLE,40,RING,SIMPLE,0,1.32,43.44,1.27,45.13,3,0.7575757575757582,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,SIMPLE,48,RING,SIMPLE,0,1.33,42.98,1.28,44.75,3,0.7518796992481209,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,RING,SIMPLE,56,RING,SIMPLE,0,1.33,43.2,1.27,45.05,3,2.2556390977443628,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,TREE,LL,1,TREE,LL,0,1.27,45.28,1.26,45.62,3,1.5748031496063006,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,TREE,LL,2,TREE,LL,0,1.72,33.3,1.7,33.72,3,1.7441860465116297,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,TREE,LL,2,,,0,1.7,33.73,1.68,34.21,3,1.176470588235295,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,TREE,LL,4,TREE,LL,0,2.1,27.25,2.06,27.88,3,0.9523809523809532,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,TREE,LL,8,TREE,LL,0,2.45,23.4,2.39,23.96,3,0.8163265306122455,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,TREE,LL,16,TREE,LL,0,2.73,21.03,2.7,21.25,3,1.831501831501825,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,TREE,LL,24,TREE,LL,0,2.71,21.15,2.66,21.59,3,1.1070110701106939,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,TREE,LL,32,TREE,LL,0,2.71,21.17,2.68,21.4,3,2.583025830258297,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,TREE,LL,40,TREE,LL,0,2.76,20.8,2.69,21.3,3,2.5362318840579654,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,TREE,LL,48,TREE,LL,0,2.7,21.2,2.62,21.92,3,0.7407407407407414,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,32768,TREE,LL,56,TREE,LL,0,2.69,21.32,2.65,21.67,3,1.4869888475836444,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,LL,1,RING,LL,0,2.26,50.64,2.23,51.38,3,1.7699115044247804,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,LL,2,RING,LL,0,3.38,33.98,3.28,34.94,3,1.4792899408284104,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,LL,4,RING,LL,0,4.57,25.11,4.37,26.22,3,1.7505470459518613,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,LL,8,RING,LL,0,4.66,24.6,4.44,25.85,3,0.214592274678107,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,LL,16,RING,LL,0,4.66,24.6,4.48,25.6,3,0.429184549356214,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,LL,24,RING,LL,0,4.65,24.64,4.47,25.65,3,1.9354838709677389,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,LL,32,RING,LL,0,4.7,24.41,4.57,25.1,3,0.4255319148936079,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,LL,40,RING,LL,0,4.68,24.49,4.61,24.88,3,1.0683760683760837,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,LL,48,RING,LL,0,4.67,24.54,4.6,24.94,3,1.498929336188443,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,LL,56,RING,LL,0,4.71,24.36,4.57,25.08,3,0.21231422505307404,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,SIMPLE,1,RING,SIMPLE,0,2.77,41.47,2.71,42.33,3,1.4440433212996242,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,SIMPLE,2,RING,SIMPLE,0,2.84,40.35,2.74,41.9,3,0.7042253521126767,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,SIMPLE,4,RING,SIMPLE,0,2.71,42.39,2.63,43.54,3,1.8450184501844953,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,SIMPLE,8,RING,SIMPLE,0,2.63,43.68,2.55,44.89,3,1.9011406844106398,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,SIMPLE,16,RING,SIMPLE,0,2.63,43.66,2.56,44.87,3,63.4980988593156,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,SIMPLE,24,RING,SIMPLE,0,2.64,43.44,2.56,44.8,3,0.7575757575757582,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,SIMPLE,32,RING,SIMPLE,0,2.64,43.46,2.55,44.92,3,0.3787878787878875,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,SIMPLE,40,RING,SIMPLE,0,2.63,43.61,2.56,44.84,3,0.3802281368821381,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,SIMPLE,48,RING,SIMPLE,0,2.63,43.6,2.55,44.95,3,0.3802281368821381,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,RING,SIMPLE,56,RING,SIMPLE,0,2.63,43.68,2.55,44.95,3,0.3802281368821381,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,TREE,LL,1,TREE,LL,0,1.62,70.64,1.63,70.51,3,1.2345679012345552,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,TREE,LL,2,TREE,LL,0,2.49,46.04,2.47,46.42,3,0.8032128514056053,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,TREE,LL,4,TREE,LL,0,3.29,34.84,3.29,34.9,3,0.30395136778114856,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,TREE,LL,4,,,0,3.3,34.74,3.29,34.91,3,3.0303030303030196,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,TREE,LL,8,TREE,LL,0,4.14,27.69,4.07,28.19,3,1.6908212560386544,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,TREE,LL,16,TREE,LL,0,4.77,24.07,4.8,23.9,3,2.3060796645702375,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,TREE,LL,24,TREE,LL,0,4.85,23.65,4.78,23.97,3,0.8247422680412378,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,TREE,LL,32,TREE,LL,0,5.34,21.5,5.26,21.79,3,0.37453183520598454,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,TREE,LL,40,TREE,LL,0,5.37,21.34,5.26,21.81,3,0.5586592178770831,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,TREE,LL,48,TREE,LL,0,5.31,21.61,5.26,21.82,3,2.8248587570621537,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,65536,TREE,LL,56,TREE,LL,0,5.3,21.65,5.26,21.81,3,0.18867924528301486,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,131072,RING,LL,1,RING,LL,0,2.62,87.44,2.58,88.86,3,0.3816793893129689,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,131072,RING,LL,2,RING,LL,0,4.15,55.29,4.08,56.28,3,1.2048192771084292,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,131072,RING,LL,4,RING,LL,0,6.28,36.52,6.04,37.96,3,0.31847133757961105,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,131072,RING,LL,8,RING,LL,0,8.91,25.74,8.06,28.46,3,0.3367003367003295,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,131072,RING,LL,16,RING,LL,0,9.11,25.18,8.07,28.41,3,1.0976948408342637,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,131072,RING,LL,24,RING,LL,0,9.04,25.38,8.2,27.97,3,0.6637168141592976,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,131072,RING,LL,32,RING,LL,0,9.08,25.25,8.38,27.37,3,3.3039647577092586,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,131072,RING,LL,40,RING,LL,0,9.2,24.92,8.65,26.53,3,1.521739130434789,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,131072,RING,LL,48,RING,LL,0,9.15,25.07,8.52,26.91,3,1.967213114754095,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,131072,RING,LL,56,RING,LL,0,9.14,25.08,8.37,27.39,3,1.4223194748358947,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,131072,RING,SIMPLE,1,RING,SIMPLE,0,4.42,51.84,4.36,52.64,3,0.6787330316741936,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,131072,RING,SIMPLE,2,RING,SIMPLE,0,5.4,42.5,5.17,44.32,3,1.1111111111111038,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,131072,RING,SIMPLE,4,RING,SIMPLE,0,5.37,42.72,5.17,44.36,3,1.675977653631282,1024,float,sum,0.1,0.04,0,0
all_reduce_perf,1,8,131072,RING,SIMPLE,8,RING,SIMPLE,0,5.35,42.86,5.11,44.91,3,1.3084112149532765,1024,float,sum,0.1,0.04,0,0
